id, AccountGameNumber, SeasonGameNumber, Rank, Map, PlacementMatch, IfPlacementWLD, createdAt, updatedAt, GamertagId, SeasonNumber, UserUuid
,154,154,2746,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,155,155,2765,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,156,156,2792,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,157,157,2768,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,158,158,2747,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,159,159,2722,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,160,160,2743,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,161,161,2714,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,162,162,2687,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,163,163,2706,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,164,164,2682,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,165,165,2653,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,166,166,2633,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,167,167,2656,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,168,168,2636,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,169,169,2659,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,170,170,2636,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,171,171,2658,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,172,172,2637,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,173,173,2665,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,174,174,2686,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,175,175,2710,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,176,176,2733,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,177,177,2708,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,178,178,2688,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,179,179,2712,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,180,180,2692,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,181,181,2717,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,182,182,2693,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,183,183,2710,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,184,184,2685,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,185,185,2659,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,186,186,2637,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,187,187,2615,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,188,188,2615,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,189,189,2638,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,190,190,2638,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,191,191,2660,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,192,192,2660,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,193,193,2681,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,194,194,2704,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,195,195,2728,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,196,196,2751,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,197,197,2728,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,198,198,2752,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,199,199,2729,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,200,200,2705,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,201,201,2733,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,202,202,2708,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,203,203,2733,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,204,204,2733,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,205,205,2711,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,206,206,2730,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,207,207,2759,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,208,208,2786,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,209,209,2807,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,210,210,2831,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,211,211,2853,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,212,212,2877,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,213,213,2855,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,214,214,2829,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,215,215,2808,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,216,216,2832,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,217,217,2858,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,218,218,2879,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,219,219,2905,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,220,220,2923,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,221,221,2894,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,222,222,2917,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,223,223,2891,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,224,224,2921,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,225,225,2892,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,226,226,2869,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,227,227,2893,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,228,228,2864,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,229,229,2889,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,230,230,2865,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,231,231,2883,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,232,232,2860,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,233,233,2837,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,234,234,2814,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,235,235,2838,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,236,236,2815,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,237,237,2836,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,238,238,2855,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,239,239,2878,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,240,240,2901,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,241,241,2878,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,242,242,2852,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,243,243,2881,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,244,244,2907,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,245,245,2931,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,246,246,2910,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,247,247,2885,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,248,248,2864,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,249,249,2841,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,250,250,2817,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,251,251,2833,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,252,252,2854,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,253,253,2877,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,254,254,2903,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,255,255,2877,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,256,256,2897,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,257,257,2921,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,258,258,2944,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,259,259,2966,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,260,260,2989,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,261,261,2965,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,262,262,2984,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,263,263,3008,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,264,264,2984,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,265,265,2962,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,266,266,2983,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,267,267,3001,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,268,268,2971,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,269,269,2997,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,270,270,2970,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,271,271,2946,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,272,272,2920,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,273,273,2945,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,274,274,2922,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,275,275,2900,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,276,276,2925,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,277,277,2951,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,278,278,2922,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,279,279,2899,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,280,280,2873,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,281,281,2897,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,282,282,2874,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,283,283,2896,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,284,284,2913,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,285,285,2938,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,286,286,2959,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,287,287,2982,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,288,288,2998,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,289,289,3022,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,290,290,2996,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,291,291,2971,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,292,292,2943,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,293,293,2966,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,294,294,2987,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,295,295,3007,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,296,296,2978,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,297,297,3002,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,298,298,3028,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,299,299,3003,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,300,300,2976,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,301,301,2948,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,302,302,2923,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,303,303,2943,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
,304,304,2915,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,PRACT1CEACC0UNT,7,92380492-5303-4dab-9abd-20a64e1cdbab
